total_account_count,total_income,total_product_count,total_profit,CA,AE,SG,AU,JP,SA,MX,active_months,status_code,packages_encoded,registration_source_encoded
6,12414,6181,1992,1,1,0,0,0,1,1,4,1,1,0
1,0,647,0,0,0,0,0,0,0,0,4,0,0,5
3,97,1371,5,0,1,1,1,0,0,0,4,1,0,0
4,382,3691,57,1,1,0,0,0,1,1,4,1,0,0
4,733,5107,106,1,1,0,0,0,1,1,4,0,1,0
4,2666,17064,346,1,1,0,0,0,1,1,4,0,2,0
4,871,4420,94,1,1,0,0,0,1,1,4,0,0,0
4,0,811,0,1,1,0,0,0,1,1,4,1,0,0
4,2468,5197,79,1,1,0,0,0,1,1,4,0,1,5
4,2906,3991,530,1,1,0,0,0,1,1,4,1,0,0
2,3373,2359,413,1,0,0,0,0,0,1,4,1,0,0
4,14769,2848,1353,1,1,0,0,0,1,1,4,0,0,0
5,1472,18882,228,1,1,0,0,0,1,1,4,0,2,0
4,2709,16014,382,1,0,0,1,1,0,1,4,0,2,5
3,0,0,0,1,1,0,0,0,0,1,4,1,0,0
4,28830,20455,3311,1,1,0,0,0,1,1,4,0,2,0
5,0,0,0,1,1,0,0,1,0,1,4,1,0,0
4,919,4965,130,1,1,0,0,0,1,1,4,0,0,0
4,0,1532,0,1,1,0,0,0,1,1,4,1,0,0
4,0,4996,0,1,1,0,0,0,1,1,4,0,0,4
4,267,6898,45,1,1,0,0,0,1,1,4,0,1,0
4,0,1656,0,1,1,0,0,0,1,1,4,1,0,5
4,218,1745,43,1,1,0,0,0,1,1,4,1,0,0
6,114,269,52,1,1,1,0,1,1,1,4,1,0,0
7,0,0,0,1,1,1,1,1,1,1,4,1,0,0
4,0,4544,0,1,1,0,0,0,1,1,4,0,0,0
4,0,1597,0,1,1,0,0,0,1,1,4,1,0,0
4,12031,10589,809,1,1,0,0,0,1,1,4,0,2,0
4,0,0,0,1,1,0,0,0,1,1,4,1,0,5
1,1093,373,-502,0,0,0,0,0,0,1,4,0,0,1
4,0,2173,0,1,1,0,0,0,1,1,4,1,0,0
4,213,3924,33,1,1,0,0,0,1,1,4,1,0,0
1,13935,34083,2728,0,0,0,0,1,0,0,4,0,3,5
4,0,794,0,1,1,0,0,0,1,1,4,1,0,0
6,3430,5372,335,1,1,0,0,0,1,1,4,0,1,0
3,6255,5992,848,1,0,0,0,0,1,1,4,0,1,0
4,0,3280,0,1,1,0,0,0,1,1,4,0,0,5
0,0,1188,0,0,0,0,0,0,0,0,4,1,0,3
4,0,0,0,1,1,0,0,0,1,1,4,1,0,4
2,138,4453,26,1,0,0,0,0,0,1,4,1,0,1
1,0,0,0,0,0,0,0,0,0,0,4,1,0,3
3,116,1807,24,1,0,0,0,0,1,1,4,0,0,0
1,0,2,0,0,0,0,0,0,0,0,4,0,0,3
4,0,3530,0,1,1,0,0,0,1,1,4,0,0,0
4,1468,9404,214,1,1,0,0,0,1,1,4,0,1,0
0,0,3552,0,0,0,0,0,0,0,0,4,0,0,0
4,0,11227,0,1,1,0,0,0,1,1,4,1,2,0
4,0,3047,0,1,1,0,0,0,1,1,4,0,0,0
4,6354,7840,730,1,1,0,0,0,1,1,4,0,1,0
3,336,3053,70,1,1,0,0,0,0,1,4,0,0,5
4,4062,7317,590,1,1,0,0,0,1,1,4,0,1,0
4,90,5154,7,1,1,0,0,0,1,1,4,1,1,0
5,333,4341,26,1,1,0,0,1,1,1,4,0,0,2
1,0,0,0,0,0,0,0,0,1,0,4,1,0,0
4,488,11508,81,1,1,0,0,0,1,1,4,0,2,1
4,3888,0,575,1,1,0,0,0,1,1,4,0,0,0
4,1705,1679,239,1,1,0,0,0,1,1,4,0,0,5
4,1393,15403,119,1,1,0,0,0,1,1,4,0,2,0
5,0,0,0,1,1,0,0,1,1,1,4,1,0,0
2,22,18,0,0,0,0,1,0,0,1,4,1,0,3
4,4810,3247,696,1,1,0,0,0,1,1,4,1,0,0
8,146,0,26,1,1,1,1,1,1,1,4,1,0,0
3,905,3052,98,1,1,0,0,0,1,0,4,1,0,0
3,335,609,51,1,1,0,0,0,0,1,4,0,0,0
4,0,0,0,1,1,0,0,0,1,1,4,1,0,0
2,1929,0,221,1,0,0,0,0,0,1,4,0,0,1
4,79,3915,10,1,1,0,0,0,1,1,4,0,0,0
4,43,2213,4,1,1,0,0,0,1,1,4,0,0,0
0,0,4,0,0,0,0,0,0,0,0,4,0,0,3
4,3078,839,541,1,1,0,0,0,1,1,4,0,0,5
2,0,5171,0,1,0,0,0,0,0,1,4,0,1,1
4,1392,734,227,1,1,0,0,0,1,1,4,1,0,0
4,192,3038,27,1,1,0,0,0,1,1,4,1,0,0
4,922,3410,126,1,1,0,0,0,1,1,4,0,0,0
4,1169,9229,453,1,1,0,0,0,1,1,4,0,1,0
4,1682,10550,199,1,1,0,0,0,1,1,4,0,2,0
4,0,0,0,1,1,0,0,0,1,1,4,1,0,0
3,738,4799,72,1,0,0,0,0,1,1,4,0,0,1
4,0,0,0,1,1,0,0,0,1,1,4,1,0,0
3,0,0,0,1,1,0,0,0,0,1,4,1,0,0
2,0,2217,0,1,0,0,0,0,0,1,4,0,0,5
1,0,0,0,1,0,0,0,0,0,0,4,1,0,5
4,0,4537,0,1,1,0,0,0,1,1,4,1,0,0
4,135,3993,20,1,1,0,0,0,1,1,4,0,0,0
3,0,58,0,1,1,0,0,1,0,0,4,1,0,5
1,0,0,0,0,0,0,0,1,0,0,4,1,0,5
4,3465,1787,335,1,1,0,0,0,1,1,4,1,0,0
2,0,226,0,1,0,0,0,0,0,1,4,1,0,0
4,0,49,0,1,1,0,0,0,1,1,4,1,0,0
4,1389,20777,200,1,1,0,0,0,1,1,4,0,2,4
2,0,2,0,0,0,0,0,0,0,1,4,0,0,5
4,6684,8668,311,1,1,0,0,0,1,1,4,0,1,0
4,316,7807,52,1,1,0,0,0,1,1,4,0,1,0
3,171,3779,24,0,1,0,0,1,1,0,4,1,0,2
4,1157,0,138,1,1,0,0,0,1,1,4,0,0,0
4,2762,6789,478,1,1,0,0,0,1,1,4,0,1,4
4,0,2014,0,1,1,0,0,0,1,1,4,0,0,5
4,1155,3625,265,1,1,0,0,0,1,1,4,0,0,0
4,2071,9158,47,1,1,0,0,0,1,1,4,0,1,0
4,3640,4060,568,1,1,0,0,0,1,1,4,0,0,0
0,0,6,0,0,0,0,0,0,0,0,4,0,0,5
3,0,0,0,1,1,0,0,0,0,1,4,1,0,1
4,273,3899,16,1,1,0,0,0,1,1,4,1,0,0
1,0,1102,0,1,0,0,0,0,0,0,4,1,0,3
4,0,0,0,1,1,0,0,0,1,1,4,1,0,0
4,18225,10210,1999,1,1,0,0,0,1,1,4,0,2,0
14,464,11289,77,1,1,0,1,1,1,1,4,0,2,0
4,459,9855,68,1,1,0,0,0,1,1,4,1,1,0
5,17531,13700,2991,1,1,1,0,0,1,1,4,0,2,0
4,361,7652,56,1,1,0,0,0,1,1,4,0,1,4
4,1268,6607,144,1,1,0,0,0,1,1,4,0,1,0
4,24076,3485,2514,1,1,0,0,0,1,1,4,0,0,0
4,0,2024,0,1,1,0,0,0,1,1,4,1,0,0
4,1215,7273,111,1,1,0,0,0,1,1,4,0,1,0
2,1964,1740,61,1,0,0,0,0,0,1,4,0,0,5
2,0,0,0,1,0,0,0,0,0,1,4,1,0,0
5,7533,6204,894,1,1,1,0,0,1,1,4,0,1,0
1,0,811,0,0,1,0,0,0,0,0,4,1,0,5
4,0,4177,0,1,1,0,0,0,1,1,4,0,0,0
4,0,0,0,1,1,0,0,0,1,1,4,1,0,0
5,0,777,0,1,1,0,0,0,1,1,4,0,0,0
4,0,0,0,1,1,0,0,0,1,1,4,1,0,0
4,0,1537,0,1,1,0,0,0,1,1,4,0,0,0
4,1775,5006,266,1,1,0,0,0,1,1,4,0,1,0
4,4105,4822,502,1,1,0,0,0,1,1,4,0,0,0
4,0,715,0,1,1,0,0,0,1,1,4,1,0,0
4,37,3933,8,1,1,0,0,0,1,1,4,1,0,0
4,225,3910,36,1,1,0,0,0,1,1,4,0,0,0
3,232,0,0,1,0,0,0,0,1,1,4,0,0,5
5,4223,7978,638,1,1,1,0,0,1,1,4,0,1,2
4,157,5060,7,1,1,0,0,0,1,1,4,1,1,0
1,2441,1403,196,1,0,0,0,0,0,0,4,0,0,2
4,2898,10075,486,1,1,0,0,0,1,1,4,0,2,0
3,0,405,0,1,1,0,0,0,0,1,4,1,0,0
4,0,1509,0,1,1,0,0,0,1,1,4,0,0,0
4,0,3179,0,1,1,0,0,0,1,1,4,0,0,0
3,0,0,0,1,1,0,0,0,0,1,4,1,0,0
4,0,896,0,1,1,0,0,0,1,1,4,1,0,0
4,1251,3642,135,1,1,0,0,0,1,1,4,0,0,5
4,4964,9434,754,1,1,0,0,0,1,1,4,0,1,0
5,9569,2272,945,1,1,1,0,0,1,1,4,1,0,0
4,251,5226,0,1,1,0,0,0,1,1,4,0,1,0
1,137,513,11,0,0,0,0,0,0,0,4,1,0,5
4,1989,1998,218,1,1,0,0,0,1,1,4,1,0,4
4,0,0,0,1,1,0,0,0,1,1,4,1,0,0
4,5106,7124,723,1,1,0,0,0,1,1,4,1,1,0
4,0,2727,0,1,1,0,0,0,1,1,4,1,0,4
4,70,2539,13,1,1,0,0,0,1,1,4,0,0,0
1,0,515,0,1,0,0,0,0,0,0,4,0,0,0
4,687,310,57,1,1,0,0,0,1,1,4,0,0,0
4,5553,3206,760,1,1,0,0,0,1,1,4,0,0,0
4,3650,3871,378,1,1,0,0,0,1,1,4,0,0,5
4,0,4083,0,1,1,0,0,0,1,1,4,0,0,0
4,1611,8135,237,1,1,0,0,0,1,1,4,0,1,0
2,520,1625,35,0,1,1,0,0,0,0,4,1,0,5
1,0,0,0,1,0,0,0,0,0,0,4,1,0,5
4,273,2618,24,1,1,0,0,0,1,1,4,0,0,0
5,651,3086,84,1,1,0,1,0,1,1,4,0,0,0
4,0,911,0,1,1,0,0,0,1,1,4,0,0,0
0,0,43184,0,0,0,0,0,0,0,0,4,0,3,5
1,0,162,0,0,0,0,0,0,0,1,4,1,0,0
2,31352,1807,3006,1,0,0,0,0,0,1,4,0,0,3
1,0,11094,0,0,0,0,0,1,0,0,4,0,2,4
0,0,364,0,0,0,0,0,0,0,0,4,1,0,3
4,274,4745,27,1,1,0,0,0,1,1,4,1,0,0
4,0,0,0,1,1,0,0,0,1,1,4,1,0,0
4,0,91,0,1,1,0,0,0,1,1,4,0,0,0
3,2648,1571,241,1,0,0,0,0,1,1,4,0,0,0
15,555,3971,89,1,1,1,1,1,1,1,4,1,0,5
4,401,3469,106,1,1,0,0,0,1,1,4,1,0,0
4,0,901,0,1,1,0,0,0,1,1,4,0,0,5
4,223,487,32,1,1,0,0,0,1,1,4,0,0,0
4,5585,2555,621,1,1,0,0,0,1,1,4,0,0,0
4,3685,6618,399,1,1,0,0,0,1,1,4,0,1,0
4,1671,12526,224,1,1,0,0,0,1,1,4,0,2,0
2,0,0,0,1,0,0,0,0,0,1,4,1,0,0
4,475,4140,71,1,1,0,0,0,1,1,4,1,0,0
4,0,2489,0,1,1,0,0,0,1,1,4,0,0,0
5,4008,4218,355,1,1,0,0,1,1,1,4,0,0,5
4,3006,1717,312,1,1,0,0,0,1,1,4,0,0,0
4,0,1933,0,1,1,0,0,0,1,1,4,1,0,0
2,0,0,0,0,1,1,0,0,0,0,4,1,0,5
4,229,4879,12,1,1,0,0,0,1,1,4,0,0,0
4,526,2637,11,1,1,0,0,0,1,1,4,1,0,0
0,0,1338,0,0,0,0,0,0,0,0,4,1,0,5
2,0,66,0,1,1,0,0,0,0,0,4,0,0,5
7,1713,5034,302,1,1,1,1,1,1,1,4,0,1,0
7,4750,8747,707,1,1,1,1,1,1,1,4,0,1,1
4,67,1418,11,1,1,0,0,0,1,1,4,1,0,5
9,6495,3913,697,0,0,0,0,0,0,0,4,0,0,0
4,344,1376,46,1,1,0,0,0,1,1,4,0,0,0
4,6498,6479,808,1,1,0,0,0,1,1,4,0,1,4
3,158,2436,21,1,1,0,0,0,0,1,4,0,0,3
4,23,2495,2,1,1,0,0,0,1,1,4,1,0,0
4,0,2471,0,1,1,0,0,0,1,1,4,1,0,0
5,2465,9042,411,1,1,0,0,1,1,1,4,0,1,1
2,0,0,0,1,0,0,0,1,0,0,4,1,0,5
1,0,0,0,0,0,0,0,0,0,0,4,1,0,5
6,0,0,0,1,1,0,0,1,1,1,4,1,0,0
4,414,2449,35,1,1,0,0,0,1,1,4,1,0,0
2,14165,20947,2908,1,0,0,0,1,0,0,4,0,2,5
7,3196,15049,292,1,1,1,1,1,1,1,4,0,2,5
4,0,1116,0,1,1,0,0,0,1,1,4,1,0,4
4,148,0,18,1,1,0,0,0,1,1,4,1,0,0
4,279,0,0,1,1,0,0,0,1,1,4,1,0,0
2,0,0,0,1,0,0,0,0,0,1,4,1,0,0
4,823,711,83,1,1,0,0,0,1,1,4,0,0,0
4,0,410,0,1,1,0,0,0,1,1,4,0,0,5
2,0,0,0,1,0,0,0,0,0,1,4,1,0,0
6,1542,2410,198,1,1,0,1,1,1,1,4,1,0,0
4,350,4545,24,1,0,0,0,0,0,1,4,0,0,0
4,0,679,0,1,1,1,0,0,0,1,4,1,0,5
1,0,0,0,1,0,0,0,0,0,0,4,1,0,0
2,300,1411,47,1,0,0,0,0,0,1,4,0,0,5
4,0,0,0,1,1,0,0,0,1,1,4,1,0,3
1,0,0,0,1,0,0,0,0,0,0,4,1,0,3
2,795,3362,-17,1,0,0,0,1,0,0,4,1,0,5
2,0,0,0,0,0,0,0,1,1,0,4,1,0,1
4,91,1766,9,1,1,0,0,0,1,1,4,1,0,0
4,728,50,24,1,1,0,0,0,1,1,4,0,0,4
4,2019,11701,376,1,1,0,0,0,1,1,4,0,2,5
4,1100,4880,169,1,1,0,0,0,1,1,4,0,0,0
13,14662,9125,-34,0,1,1,0,1,1,0,4,0,1,3
0,0,0,0,0,0,0,0,0,0,0,4,1,0,1
4,44,490,3,1,1,0,0,0,1,1,4,0,0,0
4,452,0,81,1,1,0,0,0,1,1,4,1,0,4
4,115,2620,18,1,1,0,0,0,1,1,4,1,0,0
2,0,0,0,1,0,0,0,0,0,1,4,1,0,0
3,7712,5229,804,1,0,0,0,0,1,1,4,0,1,1
5,5646,9618,889,1,1,0,0,1,1,1,4,0,1,4
4,0,1395,0,1,1,0,0,0,1,1,4,1,0,0
4,0,5263,0,1,1,0,0,0,1,1,4,0,1,0
3,8242,7081,888,1,1,0,0,0,0,1,4,0,1,5
4,52,3651,4,1,1,0,0,0,1,1,4,1,0,0
4,1225,24987,211,1,1,0,0,0,1,1,4,0,2,0
0,0,2062,0,0,0,0,0,0,0,0,4,0,0,3
4,2514,2004,299,1,1,0,0,0,1,1,4,0,0,0
2,4160,4614,584,1,0,0,0,0,0,1,4,0,0,5
1,891,480,-112,1,0,0,0,0,0,0,4,0,0,0
2,0,0,0,1,0,0,0,0,0,1,4,1,0,0
4,11189,3139,1332,1,1,0,0,0,1,1,4,0,0,0
4,4856,12194,529,1,1,0,0,0,1,1,4,0,2,2
2,769,2159,32,1,0,0,0,0,0,1,4,0,0,1
4,0,1278,0,1,1,0,0,0,1,1,4,1,0,0
4,498,1542,80,1,1,0,0,0,1,1,4,0,0,0
3,59,1799,9,1,0,0,0,0,1,1,4,0,0,0
1,0,47574,0,0,1,0,0,0,0,0,4,0,3,5
3,0,0,0,1,1,0,0,0,0,1,4,1,0,5
2,0,749,0,1,0,0,0,0,0,1,4,0,0,5
2,0,0,0,1,0,0,0,0,0,1,4,1,0,0
1,0,0,0,0,0,0,0,1,0,0,4,1,0,1
4,0,0,0,1,1,0,0,0,1,1,4,1,0,0
2,100,803,18,0,1,0,0,0,1,0,4,1,0,0
4,0,3332,0,1,1,0,0,0,1,1,4,0,0,0
2,111,0,22,1,0,0,0,0,0,1,4,1,0,5
1,0,0,0,0,1,0,0,0,0,0,4,1,0,5
0,0,2089,0,0,0,0,0,0,0,0,4,0,0,5
4,0,659,0,1,1,0,0,0,1,1,4,1,0,0
4,0,0,0,1,1,0,0,0,1,1,4,1,0,0
2,0,0,0,1,0,0,0,0,0,1,4,1,0,0
1,0,0,0,1,0,0,0,0,0,0,4,1,0,5
4,977,4128,137,1,1,0,0,0,1,1,4,1,0,0
4,13221,7108,1554,1,1,0,0,0,1,1,4,0,1,0
1,41,457,4,0,1,0,0,0,0,0,4,1,0,5
1,0,0,0,1,0,0,0,0,0,0,4,1,0,0
4,63,3985,9,1,1,0,0,0,1,1,4,1,0,5
6,1263,5989,208,1,1,1,1,0,1,1,4,0,1,5
4,386,7760,49,1,1,0,0,0,1,1,4,0,1,1
4,1369,3312,135,0,0,0,0,0,0,0,4,0,0,5
0,0,0,0,0,0,0,0,0,0,0,4,1,0,5
2,5408,4885,763,1,0,0,0,0,0,1,4,0,0,3
3,6330,913,543,1,1,0,0,0,0,1,4,0,0,0
4,1965,2275,313,1,1,0,0,0,1,1,4,0,0,4
1,2943,982,476,1,0,0,0,0,0,0,4,0,0,2
2,0,1577,0,1,0,0,0,0,0,1,4,1,0,0
1,0,1052,0,1,0,0,0,0,0,0,4,0,0,3
4,0,3785,0,1,1,0,0,0,1,1,4,0,0,5
4,13726,5224,2104,1,1,0,0,0,1,1,4,0,1,4
1,2492,0,232,0,0,0,1,0,0,0,4,0,0,4
2,1390,2657,52,1,0,0,0,0,0,1,4,0,0,2
4,5430,1862,712,1,1,0,0,0,1,1,4,0,0,4
4,855,3345,113,1,1,0,0,0,1,1,4,0,0,0
2,94,222,15,1,0,0,0,0,0,1,4,1,0,0
4,704,2752,92,1,1,0,0,0,1,1,4,1,0,0
2,0,0,0,1,0,0,0,0,0,1,4,1,0,0
2,0,0,0,1,0,0,0,0,0,1,4,1,0,0
4,0,537,0,1,1,0,0,0,1,1,4,1,0,0
2,0,6748,0,1,0,0,0,0,0,1,4,0,1,1
4,794,2555,60,1,1,0,0,0,1,1,4,0,0,4
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
6,8856,24588,1053,1,1,1,1,0,1,1,4,0,2,0
0,0,1554,0,0,0,0,0,0,0,0,4,0,0,0
4,0,2972,0,1,1,0,0,0,1,1,4,1,0,0
7,1685,1659,318,1,1,1,1,1,1,1,4,0,0,0
4,0,0,0,1,1,0,0,0,1,1,4,1,0,0
4,468,4377,48,1,1,0,0,0,1,1,4,0,0,0
4,165,1494,16,1,1,0,0,0,1,1,4,1,0,0
2,0,189,0,1,0,0,0,0,0,1,4,0,0,0
4,0,386,0,1,1,0,0,0,1,1,4,0,0,4
3,0,4523,0,1,1,0,0,0,0,1,4,1,0,0
1,243,32,10,0,0,0,0,0,0,0,4,1,0,0
2,0,0,0,1,0,0,0,0,0,1,4,1,0,0
5,163,496,0,1,1,0,0,1,1,1,4,1,0,0
4,851,5843,81,1,1,0,0,0,1,1,4,0,1,0
4,1824,2962,75,1,1,0,0,0,1,1,4,0,0,0
4,420,4255,55,1,1,0,0,0,1,1,4,0,0,0
4,0,2711,0,1,1,0,0,0,1,1,4,0,0,0
4,0,0,0,1,1,0,0,0,1,1,4,1,0,0
4,1987,132,200,1,0,0,0,1,1,1,4,0,0,0
4,309,3730,31,1,1,0,0,0,1,1,4,0,0,0
4,1936,3086,176,1,1,0,0,0,1,1,4,1,0,0
1,0,0,0,1,0,0,0,0,0,0,4,1,0,4
4,3181,2708,375,1,1,0,0,0,1,1,4,0,0,0
0,0,1786,0,0,0,0,0,0,0,0,4,0,0,0
2,657,0,67,1,0,0,0,0,0,1,4,0,0,0
4,860,264,0,1,1,0,0,0,1,1,4,0,0,0
3,225,0,28,1,1,0,0,0,0,1,4,1,0,0
4,329,3669,31,1,1,0,0,0,1,1,4,0,0,0
4,7138,7022,602,1,1,0,0,0,1,1,4,1,1,0
4,9829,6003,1684,1,1,0,0,0,1,1,4,0,1,5
4,284,0,14,1,1,0,0,0,1,1,4,1,0,0
5,13598,1829,2701,1,1,1,0,0,1,1,4,0,0,0
4,4874,8521,442,1,1,0,0,0,1,1,4,0,1,0
4,1449,6596,137,1,1,0,0,0,1,1,4,0,1,0
1,243,4543,50,1,0,0,0,0,0,0,4,0,0,2
1,0,0,0,1,0,0,0,0,0,0,4,1,0,0
4,2543,4091,254,1,1,0,0,0,1,1,4,0,0,0
4,0,0,0,1,1,0,0,0,1,1,4,1,0,0
4,4394,8805,543,1,1,0,0,0,1,1,4,0,1,0
4,52,936,8,1,1,0,1,0,0,1,4,1,0,0
2,0,4515,0,1,0,0,0,0,0,1,4,1,0,0
4,0,3476,0,1,1,0,0,0,1,1,4,1,0,0
4,779,4413,90,1,1,0,0,0,1,1,4,0,0,0
2,2358,11277,253,0,1,0,0,0,1,0,4,0,2,0
4,0,1548,0,1,1,0,0,0,1,1,4,0,0,5
4,718,9688,83,1,1,0,0,0,1,1,4,0,1,0
4,514,5918,93,1,1,0,0,0,1,1,4,0,1,0
4,997,7510,92,1,1,0,0,0,1,1,4,0,1,0
4,1099,2519,173,1,1,0,0,0,1,1,4,0,0,0
3,594,1954,57,1,1,0,0,0,0,1,4,0,0,0
4,0,1407,0,1,1,0,0,0,1,1,4,1,0,0
7,169,4912,20,1,1,1,1,1,1,1,4,1,0,0
3,6850,6321,1084,1,1,0,0,0,0,1,4,0,1,0
4,612,3376,92,1,1,0,0,0,1,1,4,1,0,5
4,4105,24697,535,1,1,0,0,0,1,1,4,0,2,0
4,1463,9709,169,1,1,0,0,0,1,1,4,0,1,0
2,0,0,0,1,0,0,0,0,0,1,4,1,0,5
4,10282,7614,1781,1,1,0,0,0,1,1,4,0,1,0
5,39,2557,0,0,1,1,1,1,1,0,4,1,0,0
4,0,0,0,1,1,0,0,0,1,1,4,1,0,0
4,118,4508,8,1,1,0,0,0,1,1,4,1,0,0
4,1337,0,312,1,1,0,0,0,1,1,4,0,0,0
4,0,385,0,1,1,0,0,0,1,1,4,1,0,0
4,1796,2858,143,1,1,0,0,0,1,1,4,0,0,0
4,1209,1626,121,1,1,0,0,0,1,1,4,0,0,0
7,233,2438,47,1,1,1,1,1,1,1,4,1,0,1
4,0,1173,0,1,1,0,0,0,1,1,4,0,0,1
4,0,1889,0,1,1,0,0,0,1,1,4,0,0,0
4,17738,6080,2792,1,1,0,0,0,1,1,4,0,1,0
4,103,2420,17,1,1,0,0,0,1,1,4,1,0,0
3,0,0,0,0,1,0,0,0,1,1,4,1,0,0
2,0,135,0,1,0,0,0,0,0,1,4,1,0,0
2,15949,3114,1865,1,0,0,0,0,0,1,4,0,0,0
4,1907,6262,165,1,1,0,0,0,1,1,4,0,1,0
4,0,334,0,1,1,0,0,0,1,1,4,1,0,4
5,145,1162,23,1,1,0,0,0,1,1,4,1,0,0
4,1821,12695,305,1,1,0,0,0,1,1,4,0,2,0
2,0,0,0,1,0,0,0,0,0,1,4,1,0,5
4,194,3008,14,1,1,0,0,0,1,1,4,0,0,0
4,846,399,88,1,1,0,0,0,1,1,4,1,0,0
4,0,1126,0,1,1,0,0,0,1,1,4,0,0,0
4,0,569,0,1,1,0,0,0,1,1,4,1,0,0
4,1800,3736,270,1,1,0,0,0,1,1,4,0,0,5
4,0,1062,0,1,1,0,0,0,1,1,4,1,0,0
4,1927,9033,361,1,1,0,0,0,1,1,4,0,1,0
4,1968,1528,256,1,1,0,0,0,1,1,4,1,0,0
4,779,2861,105,1,1,0,0,0,1,1,4,1,0,0
4,0,2864,0,1,1,0,0,0,1,1,4,0,0,0
4,385,2201,49,1,1,0,0,0,1,1,4,0,0,0
4,327,0,39,1,1,0,0,0,1,1,4,1,0,0
4,187,9748,29,1,1,0,0,0,1,1,4,0,1,5
3,0,1396,0,1,1,0,0,0,0,1,4,1,0,0
4,241,3984,26,1,1,0,0,0,1,1,4,0,0,0
4,95,1279,13,1,1,0,0,0,1,1,4,1,0,0
4,0,636,0,1,1,0,0,0,1,1,4,1,0,0
4,1695,7150,213,1,1,0,0,0,1,1,4,0,1,5
3,0,237,0,1,0,0,0,0,1,1,4,0,0,0
4,0,0,0,1,1,0,0,0,1,1,4,1,0,0
4,3897,2613,298,1,1,0,0,0,1,1,4,0,0,0
4,0,0,0,1,1,0,0,0,1,1,4,1,0,0
1,1079,0,20,1,0,0,0,0,0,0,4,1,0,5
4,0,20,0,1,1,0,0,0,1,1,4,1,0,0
1,0,1,0,1,0,0,0,0,0,0,4,0,0,0
4,0,2123,0,1,1,0,0,0,1,1,4,0,0,0
4,1572,0,234,1,1,0,0,0,1,1,4,1,0,5
0,0,0,0,0,0,0,0,0,0,0,4,1,0,1
4,120,3671,15,1,1,0,0,0,1,1,4,1,0,0
4,2488,3256,231,1,1,0,0,0,1,1,4,0,0,0
3,0,104,0,1,1,0,0,0,0,1,4,1,0,0
4,0,694,0,1,1,0,0,0,1,1,4,1,0,0
0,0,501,0,0,0,0,0,0,0,0,4,0,0,0
4,186,2216,28,1,1,0,0,0,1,1,4,0,0,0
4,0,1147,0,1,1,0,0,0,1,1,4,0,0,0
4,0,0,0,1,1,0,0,0,1,1,4,1,0,0
4,346,37,0,1,1,0,0,0,1,1,4,0,0,0
4,0,813,0,1,1,0,0,0,1,1,4,1,0,0
4,236,7754,49,1,1,0,0,0,1,1,4,1,1,0
4,1980,2725,207,1,1,0,0,0,1,1,4,1,0,0
4,561,3756,75,1,1,0,0,0,1,1,4,0,0,0
4,88,3200,15,1,1,0,0,0,1,1,4,0,0,0
4,1280,2135,263,1,1,0,0,0,1,1,4,1,0,0
4,552,1155,77,1,1,0,0,0,1,1,4,0,0,0
4,11824,0,1198,1,1,0,0,0,1,1,4,0,0,0
2,0,0,0,1,0,0,0,0,0,1,4,1,0,0
4,152,2095,12,1,1,0,0,0,1,1,4,1,0,0
4,0,534,0,1,1,0,0,0,1,1,4,0,0,0
4,2163,15255,308,1,1,0,0,0,1,1,4,0,2,0
4,974,9097,87,1,1,0,0,0,1,1,4,0,1,0
4,0,4982,0,1,1,0,0,0,1,1,4,0,0,0
4,1555,5183,187,1,1,0,0,0,1,1,4,0,1,0
2,1715,2310,289,1,0,0,0,0,0,1,4,0,0,4
4,0,2904,0,1,1,0,0,0,1,1,4,0,0,0
4,148,14364,30,1,1,0,0,0,1,1,4,1,2,0
4,531,4007,95,1,0,0,0,1,1,1,4,0,0,2
4,381,341,59,1,1,0,0,0,1,1,4,1,0,0
7,1974,7960,303,1,1,1,1,1,1,1,4,0,1,0
4,0,6312,0,1,1,0,0,0,1,1,4,0,1,0
0,0,32,0,0,0,0,0,0,0,0,4,0,0,5
4,811,755,96,1,1,0,0,0,1,1,4,1,0,0
4,4800,10575,770,1,1,0,0,0,1,1,4,0,2,0
2,0,0,0,0,1,0,0,0,1,0,4,1,0,0
4,0,0,0,1,1,0,0,0,1,1,4,1,0,5
4,1115,3090,134,1,1,0,0,0,1,1,4,1,0,0
4,0,695,0,1,1,0,0,0,1,1,4,0,0,0
7,0,3195,0,1,1,0,0,0,1,1,4,0,0,0
1,0,2060,0,0,1,0,0,0,0,0,4,0,0,0
4,677,3580,16,1,1,0,0,0,1,1,4,1,0,0
4,6299,3953,615,1,1,0,0,0,1,1,4,0,0,0
4,0,407,0,1,1,0,0,0,1,1,4,0,0,0
4,0,552,0,1,1,0,0,0,1,1,4,1,0,0
4,1,5137,0,0,1,1,1,0,1,0,4,1,1,4
3,0,2690,0,0,1,1,0,0,1,0,4,0,0,5
4,0,0,0,1,1,0,0,0,1,1,4,1,0,0
4,773,2951,78,1,1,0,0,0,1,1,4,0,0,0
4,0,3608,0,1,1,0,0,0,1,1,4,0,0,0
0,0,103,0,0,0,0,0,0,0,0,4,0,0,0
4,276,2735,36,1,1,0,0,0,1,1,4,0,0,0
2,0,0,0,1,0,0,0,0,0,1,4,1,0,0
0,0,0,0,0,0,0,0,0,0,0,4,1,0,1
